DateTime,PT08.S1(CO),PT08.S2(NMHC),PT08.S3(NOx),PT08.S4(NO2),PT08.S5(O3),Temperature,Relative_Humidity,Absolute_Humidity,CO_GT,timestamp
2004-07-17 05:00:00,834.0,689.0,988.0,1367.0,796.0,21.6,45.0,1.151,0.6,2004-07-17 05:00:00
2004-07-17 06:00:00,865.0,764.0,917.0,1430.0,826.0,21.3,46.5,1.1608,0.7,2004-07-17 06:00:00
2004-07-17 07:00:00,974.0,908.0,793.0,1546.0,1057.0,21.1,46.9,1.1585,1.3,2004-07-17 07:00:00
2004-07-17 08:00:00,1079.0,1004.0,713.0,1628.0,1302.0,22.8,43.0,1.1731,2.0,2004-07-17 08:00:00
2004-07-17 09:00:00,1084.0,990.0,734.0,1633.0,1284.0,25.0,38.3,1.198,1.9,2004-07-17 09:00:00
2004-07-17 10:00:00,1107.0,1080.0,714.0,1675.0,1348.0,30.9,26.9,1.1835,2.2,2004-07-17 10:00:00
2004-07-17 11:00:00,1040.0,1015.0,775.0,1543.0,1025.0,35.1,19.2,1.0664,1.9,2004-07-17 11:00:00
2004-07-17 12:00:00,1019.0,913.0,840.0,1428.0,759.0,36.9,17.2,1.0576,1.5,2004-07-17 12:00:00
2004-07-17 13:00:00,1003.0,907.0,862.0,1427.0,680.0,39.3,13.9,0.9715,1.4,2004-07-17 13:00:00
2004-07-17 14:00:00,925.0,772.0,1001.0,1308.0,516.0,40.3,12.6,0.9302,1.0,2004-07-17 14:00:00
2004-07-17 15:00:00,910.0,743.0,1039.0,1282.0,500.0,39.7,13.5,0.965,1.0,2004-07-17 15:00:00
2004-07-17 16:00:00,1012.0,868.0,884.0,1435.0,700.0,41.1,13.1,1.0124,1.4,2004-07-17 16:00:00
2004-07-17 17:00:00,1100.0,954.0,809.0,1512.0,1360.0,40.1,14.9,1.0828,1.6,2004-07-17 17:00:00
2004-07-17 18:00:00,1046.0,901.0,849.0,1464.0,722.0,37.4,17.0,1.0757,1.6,2004-07-17 18:00:00
2004-07-17 19:00:00,1083.0,1003.0,787.0,1524.0,842.0,34.0,19.2,1.0073,2.1,2004-07-17 19:00:00
2004-07-17 20:00:00,1050.0,962.0,810.0,1496.0,879.0,31.7,21.6,0.9959,2.0,2004-07-17 20:00:00
2004-07-17 21:00:00,1050.0,927.0,830.0,1475.0,836.0,29.7,24.2,0.9926,1.9,2004-07-17 21:00:00
2004-07-17 22:00:00,1142.0,1035.0,746.0,1611.0,1062.0,27.9,27.6,1.0252,2.3,2004-07-17 22:00:00
2004-07-17 23:00:00,1165.0,1043.0,717.0,1644.0,1188.0,26.8,29.9,1.0402,2.4,2004-07-17 23:00:00
2004-07-18 00:00:00,1136.0,995.0,727.0,1591.0,1236.0,25.8,33.0,1.0826,2.2,2004-07-18 00:00:00
2004-07-18 01:00:00,986.0,790.0,869.0,1422.0,853.0,26.3,33.1,1.1199,1.2,2004-07-18 01:00:00
2004-07-18 02:00:00,971.0,790.0,871.0,1447.0,875.0,24.3,38.1,1.1398,1.1,2004-07-18 02:00:00
2004-07-18 03:00:00,908.0,701.0,971.0,1381.0,704.0,24.7,36.4,1.1158,0.8,2004-07-18 03:00:00
2004-07-18 04:00:00,882.0,648.0,1023.0,1338.0,666.0,23.3,39.5,1.1176,1.8,2004-07-18 04:00:00
2004-07-18 05:00:00,900.0,674.0,974.0,1355.0,679.0,21.1,45.6,1.1246,0.6,2004-07-18 05:00:00
2004-07-18 06:00:00,935.0,716.0,915.0,1415.0,877.0,20.2,48.5,1.1319,0.7,2004-07-18 06:00:00
2004-07-18 07:00:00,939.0,718.0,927.0,1395.0,826.0,21.3,45.5,1.1405,0.4,2004-07-18 07:00:00
2004-07-18 08:00:00,982.0,750.0,893.0,1417.0,881.0,22.6,31.0,0.8372,0.6,2004-07-18 08:00:00
2004-07-18 09:00:00,1088.0,862.0,786.0,1519.0,1110.0,25.7,34.8,1.1292,0.9,2004-07-18 09:00:00
2004-07-18 10:00:00,1065.0,872.0,831.0,1481.0,927.0,31.6,23.8,1.0842,0.9,2004-07-18 10:00:00
2004-07-18 11:00:00,1016.0,868.0,889.0,1407.0,665.0,36.3,16.3,0.9727,0.8,2004-07-18 11:00:00
2004-07-18 12:00:00,930.0,723.0,1035.0,1263.0,474.0,37.9,15.0,0.9728,0.4,2004-07-18 12:00:00
2004-07-18 13:00:00,928.0,716.0,1060.0,1252.0,459.0,39.4,13.7,0.9639,0.3,2004-07-18 13:00:00
2004-07-18 14:00:00,889.0,698.0,1132.0,1234.0,437.0,40.2,12.3,0.8983,0.1,2004-07-18 14:00:00
2004-07-18 15:00:00,966.0,802.0,968.0,1383.0,607.0,41.3,11.9,0.9252,0.5,2004-07-18 15:00:00
2004-07-18 16:00:00,973.0,792.0,977.0,1356.0,620.0,41.4,11.8,0.9282,0.4,2004-07-18 16:00:00
2004-07-18 17:00:00,950.0,754.0,1003.0,1325.0,551.0,40.1,13.6,0.9953,0.3,2004-07-18 17:00:00
2004-07-18 18:00:00,982.0,780.0,974.0,1374.0,532.0,37.6,16.4,1.0458,0.4,2004-07-18 18:00:00
2004-07-18 19:00:00,990.0,814.0,929.0,1399.0,578.0,33.9,20.3,1.0522,0.6,2004-07-18 19:00:00
2004-07-18 20:00:00,1017.0,873.0,874.0,1464.0,721.0,31.6,22.9,1.0469,0.8,2004-07-18 20:00:00
2004-07-18 21:00:00,1067.0,938.0,825.0,1520.0,912.0,29.7,24.8,1.016,1.2,2004-07-18 21:00:00
2004-07-18 22:00:00,1147.0,1040.0,745.0,1635.0,1155.0,29.0,27.0,1.063,1.6,2004-07-18 22:00:00
2004-07-18 23:00:00,1132.0,1014.0,728.0,1628.0,1279.0,27.9,30.4,1.1249,1.2,2004-07-18 23:00:00
2004-07-19 00:00:00,976.0,814.0,855.0,1448.0,1018.0,28.0,30.6,1.1396,0.5,2004-07-19 00:00:00
2004-07-19 01:00:00,920.0,730.0,944.0,1393.0,842.0,26.8,32.3,1.1235,0.3,2004-07-19 01:00:00
2004-07-19 02:00:00,879.0,642.0,1031.0,1343.0,740.0,26.6,33.0,1.1338,0.1,2004-07-19 02:00:00
2004-07-19 03:00:00,854.0,604.0,1090.0,1317.0,625.0,23.7,38.6,1.1159,1.8,2004-07-19 03:00:00
2004-07-19 04:00:00,880.0,649.0,1022.0,1374.0,739.0,22.2,42.8,1.1317,0.1,2004-07-19 04:00:00
2004-07-19 05:00:00,925.0,717.0,936.0,1455.0,970.0,21.2,46.3,1.1501,0.3,2004-07-19 05:00:00
2004-07-19 06:00:00,1044.0,912.0,758.0,1604.0,1177.0,21.4,46.5,1.172,0.8,2004-07-19 06:00:00
2004-07-19 07:00:00,1279.0,1197.0,599.0,1906.0,1518.0,22.9,43.0,1.1826,2.3,2004-07-19 07:00:00
2004-07-19 08:00:00,1403.0,1443.0,508.0,1915.0,1811.0,25.2,38.6,1.2215,3.4,2004-07-19 08:00:00
2004-07-19 09:00:00,1282.0,1230.0,594.0,1924.0,1696.0,27.1,34.9,1.231,2.5,2004-07-19 09:00:00
2004-07-19 10:00:00,1262.0,1187.0,633.0,1842.0,1603.0,32.4,24.8,1.1886,2.4,2004-07-19 10:00:00
2004-07-19 11:00:00,1195.0,1153.0,678.0,1732.0,1370.0,36.8,18.0,1.0945,2.1,2004-07-19 11:00:00
2004-07-19 12:00:00,1173.0,1127.0,709.0,1678.0,1194.0,39.1,16.0,1.11,1.8,2004-07-19 12:00:00
2004-07-19 13:00:00,1102.0,1007.0,777.0,1534.0,880.0,39.2,16.4,1.1439,1.8,2004-07-19 13:00:00
2004-07-19 14:00:00,1076.0,982.0,799.0,1523.0,748.0,40.5,14.9,1.111,1.8,2004-07-19 14:00:00
2004-07-19 15:00:00,1078.0,1012.0,777.0,1523.0,868.0,41.4,13.8,1.0786,1.8,2004-07-19 15:00:00
2004-07-19 16:00:00,1100.0,1014.0,761.0,1533.0,959.0,40.5,14.9,1.114,1.8,2004-07-19 16:00:00
2004-07-19 17:00:00,1234.0,1205.0,658.0,1781.0,1160.0,39.6,17.0,1.2064,1.8,2004-07-19 17:00:00
2004-07-19 18:00:00,1323.0,1316.0,586.0,1911.0,1453.0,37.7,19.8,1.2715,1.8,2004-07-19 18:00:00
2004-07-19 19:00:00,1263.0,1283.0,610.0,1863.0,1400.0,34.3,24.2,1.2857,1.8,2004-07-19 19:00:00
2004-07-19 20:00:00,1216.0,1136.0,658.0,1737.0,1265.0,31.7,28.1,1.2912,1.8,2004-07-19 20:00:00
2004-07-19 21:00:00,1247.0,1127.0,664.0,1761.0,1366.0,30.2,30.8,1.3008,1.8,2004-07-19 21:00:00
2004-07-19 22:00:00,1264.0,1177.0,628.0,1820.0,1593.0,29.4,33.0,1.3343,1.8,2004-07-19 22:00:00
2004-07-19 23:00:00,1111.0,988.0,728.0,1619.0,1336.0,29.2,33.1,1.3202,1.8,2004-07-19 23:00:00
2004-07-20 00:00:00,1068.0,931.0,762.0,1576.0,1317.0,27.6,36.6,1.332,1.8,2004-07-20 00:00:00
2004-07-20 01:00:00,1015.0,850.0,802.0,1531.0,1173.0,27.2,36.9,1.3147,1.8,2004-07-20 01:00:00
2004-07-20 02:00:00,989.0,827.0,827.0,1513.0,1163.0,25.4,41.0,1.3079,1.8,2004-07-20 02:00:00
2004-07-20 03:00:00,930.0,708.0,924.0,1440.0,1012.0,25.2,41.5,1.3106,1.8,2004-07-20 03:00:00
2004-07-20 04:00:00,952.0,717.0,879.0,1481.0,1164.0,23.4,47.4,1.3475,1.8,2004-07-20 04:00:00
2004-07-20 05:00:00,981.0,747.0,856.0,1493.0,1090.0,25.1,44.0,1.3794,1.8,2004-07-20 05:00:00
2004-07-20 06:00:00,1138.0,974.0,683.0,1716.0,1338.0,23.9,46.5,1.3637,1.8,2004-07-20 06:00:00
2004-07-20 07:00:00,1472.0,1424.0,499.0,1722.2,1808.0,24.8,43.2,1.3387,1.8,2004-07-20 07:00:00
2004-07-20 08:00:00,1626.0,1713.0,412.0,1728.4,1791.3333333333333,27.0,38.7,1.361,1.8,2004-07-20 08:00:00
2004-07-20 09:00:00,1480.0,1460.0,494.0,1734.6,1774.6666666666667,29.4,33.6,1.3526,1.8,2004-07-20 09:00:00
2004-07-20 10:00:00,1367.0,1342.0,567.0,1740.8,1758.0,34.8,23.4,1.2781,1.8,2004-07-20 10:00:00
2004-07-20 11:00:00,1245.0,1181.0,645.0,1747.0,1350.0,38.1,18.5,1.2108,1.8,2004-07-20 11:00:00
2004-07-20 12:00:00,1194.0,1083.0,685.0,1632.0,1060.0,38.9,18.0,1.2318,1.8,2004-07-20 12:00:00
2004-07-20 13:00:00,1156.0,1096.0,713.0,1615.0,954.0,39.8,16.0,1.1444,1.8,2004-07-20 13:00:00
2004-07-20 14:00:00,1107.0,1106.0,727.0,1615.0,1024.0,41.7,12.5,0.9941,1.8,2004-07-20 14:00:00
2004-07-20 15:00:00,1127.0,1117.0,714.0,1625.0,1092.0,42.8,12.3,1.0326,1.8,2004-07-20 15:00:00
2004-07-20 16:00:00,1083.0,994.0,771.0,1544.0,927.0,41.4,14.2,1.1128,1.8,2004-07-20 16:00:00
2004-07-20 17:00:00,1289.0,1225.0,632.0,1796.0,1274.0,41.3,15.5,1.21,1.8,2004-07-20 17:00:00
2004-07-20 18:00:00,1209.0,1082.0,685.0,1662.0,978.0,38.3,19.4,1.2851,1.8,2004-07-20 18:00:00
2004-07-20 19:00:00,1221.0,1145.0,648.0,1753.0,1050.0,34.7,23.3,1.2653,1.8,2004-07-20 19:00:00
2004-07-20 20:00:00,1255.0,1164.0,638.0,1793.0,1301.0,32.6,26.3,1.2754,1.8,2004-07-20 20:00:00
2004-07-20 21:00:00,1163.0,1022.0,695.0,1644.0,1141.0,30.9,29.0,1.275,1.8,2004-07-20 21:00:00
2004-07-20 22:00:00,1234.0,1126.0,644.0,1782.0,1252.0,30.1,30.2,1.2711,1.8,2004-07-20 22:00:00
2004-07-20 23:00:00,1240.0,1124.0,645.0,1799.0,1300.0,29.0,33.4,1.3149,1.8,2004-07-20 23:00:00
2004-07-21 00:00:00,1128.0,978.0,733.0,1683.0,1193.0,28.3,36.8,1.3906,1.8,2004-07-21 00:00:00
2004-07-21 01:00:00,1057.0,881.0,784.0,1574.0,1081.0,27.6,38.2,1.3911,1.8,2004-07-21 01:00:00
2004-07-21 02:00:00,1026.0,801.0,816.0,1545.0,1094.0,25.8,43.1,1.4113,1.8,2004-07-21 02:00:00
2004-07-21 03:00:00,925.0,656.0,967.0,1440.0,917.0,27.4,39.1,1.4072,1.8,2004-07-21 03:00:00
2004-07-21 04:00:00,917.0,635.0,1006.0,1421.0,727.0,26.3,40.9,1.3803,1.8,2004-07-21 04:00:00
2004-07-21 05:00:00,1011.0,782.0,828.0,1562.0,1116.0,23.3,50.1,1.41,1.8,2004-07-21 05:00:00
2004-07-21 06:00:00,1079.0,869.0,751.0,1634.0,1223.0,23.1,49.7,1.3863,1.8,2004-07-21 06:00:00
2004-07-21 07:00:00,1322.0,1250.0,562.0,1999.0,1556.0,24.2,46.4,1.3834,1.8,2004-07-21 07:00:00
2004-07-21 08:00:00,1526.0,1495.0,471.0,1975.0,1904.0,25.8,42.2,1.3774,1.8,2004-07-21 08:00:00
2004-07-21 09:00:00,1338.0,1207.0,576.0,1951.0,1697.0,28.1,37.3,1.3922,1.8,2004-07-21 09:00:00
2004-07-21 10:00:00,1421.0,1354.0,545.0,1860.5,1854.0,33.9,26.8,1.397,1.8,2004-07-21 10:00:00
2004-07-21 11:00:00,1197.0,1209.0,656.0,1770.0,1306.0,38.0,17.2,1.1227,1.8,2004-07-21 11:00:00
2004-07-21 12:00:00,1116.0,1063.0,736.0,1571.0,980.0,38.9,15.9,1.0896,1.8,2004-07-21 12:00:00
2004-07-21 13:00:00,1115.0,1031.0,741.0,1561.0,870.0,40.4,15.0,1.1125,1.8,2004-07-21 13:00:00
2004-07-21 14:00:00,1018.0,880.0,865.0,1421.0,613.0,40.1,15.2,1.1065,1.8,2004-07-21 14:00:00
2004-07-21 15:00:00,1109.0,989.0,778.0,1537.0,819.0,42.0,14.2,1.1517,1.8,2004-07-21 15:00:00
2004-07-21 16:00:00,1105.0,984.0,767.0,1532.0,868.0,42.7,14.4,1.2092,1.8,2004-07-21 16:00:00
2004-07-21 17:00:00,1128.0,1032.0,733.0,1576.0,876.0,41.6,14.5,1.1483,1.8,2004-07-21 17:00:00
2004-07-21 18:00:00,1301.0,1210.0,623.0,1813.0,1153.0,39.6,18.8,1.3413,4.1,2004-07-21 18:00:00
2004-07-21 19:00:00,1416.0,1339.0,544.0,1998.0,1492.0,36.1,25.5,1.4949,3.8,2004-07-21 19:00:00
2004-07-21 20:00:00,1301.0,1256.0,593.0,1914.0,1382.0,33.3,29.9,1.5079,3.4,2004-07-21 20:00:00
2004-07-21 21:00:00,1261.0,1158.0,628.0,1837.0,1303.0,31.2,33.2,1.4831,2.9,2004-07-21 21:00:00
2004-07-21 22:00:00,1295.0,1211.0,602.0,1917.0,1404.0,30.1,35.8,1.5034,3.1,2004-07-21 22:00:00
2004-07-21 23:00:00,1239.0,1129.0,637.0,1839.0,1308.0,28.9,39.1,1.537,3.5,2004-07-21 23:00:00
2004-07-22 00:00:00,1229.0,1103.0,627.0,1866.0,1320.0,27.8,43.3,1.5929,2.4,2004-07-22 00:00:00
2004-07-22 01:00:00,1125.0,963.0,713.0,1719.0,1179.0,26.9,46.1,1.608,1.6,2004-07-22 01:00:00
2004-07-22 02:00:00,1044.0,832.0,794.0,1580.0,1160.0,26.4,47.1,1.5947,1.3,2004-07-22 02:00:00
2004-07-22 03:00:00,976.0,754.0,842.0,1545.0,1070.0,25.2,51.4,1.621,0.9,2004-07-22 03:00:00
2004-07-22 04:00:00,1015.0,781.0,796.0,1595.0,1181.0,23.8,55.4,1.6073,1.0,2004-07-22 04:00:00
2004-07-22 05:00:00,954.0,715.0,867.0,1527.0,1010.0,24.9,50.6,1.5755,0.8,2004-07-22 05:00:00
2004-07-22 06:00:00,1032.0,826.0,781.0,1627.0,1075.0,25.0,49.2,1.5418,1.1,2004-07-22 06:00:00
2004-07-22 07:00:00,1518.0,1476.0,469.0,1648.6,1839.0,24.7,50.9,1.5593,4.4,2004-07-22 07:00:00
2004-07-22 08:00:00,1602.0,1678.0,410.0,1670.2,1832.5,26.4,46.3,1.5722,1.8,2004-07-22 08:00:00
2004-07-22 09:00:00,1362.0,1225.0,551.0,1691.8,1826.0,28.1,42.0,1.5735,1.8,2004-07-22 09:00:00
2004-07-22 10:00:00,1394.0,1294.0,555.0,1713.4,1834.0,34.0,29.9,1.5614,3.3,2004-07-22 10:00:00
2004-07-22 11:00:00,1205.0,1070.0,682.0,1735.0,1268.0,37.3,22.9,1.4373,2.1,2004-07-22 11:00:00
2004-07-22 12:00:00,1210.0,1118.0,658.0,1742.0,1422.0,40.1,19.0,1.3849,2.1,2004-07-22 12:00:00
2004-07-22 13:00:00,1138.0,1055.0,712.0,1624.0,1028.0,42.0,15.8,1.2759,2.0,2004-07-22 13:00:00
2004-07-22 14:00:00,1079.0,1019.0,749.0,1559.0,929.0,42.8,14.3,1.2003,1.5,2004-07-22 14:00:00
2004-07-22 15:00:00,1158.0,1126.0,693.0,1654.0,1150.0,44.3,13.0,1.183,2.1,2004-07-22 15:00:00
2004-07-22 16:00:00,1186.0,1151.0,680.0,1686.0,1235.0,44.6,12.6,1.1684,2.3,2004-07-22 16:00:00
2004-07-22 17:00:00,1261.0,1258.0,629.0,1813.0,1315.0,43.4,14.8,1.2882,2.8,2004-07-22 17:00:00
2004-07-22 18:00:00,1339.0,1352.0,569.0,1990.0,1469.0,40.6,18.2,1.368,3.6,2004-07-22 18:00:00
2004-07-22 19:00:00,1342.0,1377.0,567.0,1993.0,1515.0,37.1,21.3,1.3223,4.0,2004-07-22 19:00:00
2004-07-22 20:00:00,1317.0,1327.0,575.0,1996.0,1510.0,34.5,25.5,1.368,3.7,2004-07-22 20:00:00
2004-07-22 21:00:00,1210.0,1148.0,639.0,1849.0,1327.0,32.2,30.4,1.4433,2.5,2004-07-22 21:00:00
2004-07-22 22:00:00,1220.0,1105.0,643.0,1838.0,1318.0,30.4,35.4,1.5144,2.3,2004-07-22 22:00:00
2004-07-22 23:00:00,1276.0,1135.0,625.0,1887.0,1436.0,29.4,38.7,1.5581,2.5,2004-07-22 23:00:00
2004-07-23 00:00:00,1270.0,1189.0,592.0,1917.0,1608.0,28.6,38.7,1.4921,2.7,2004-07-23 00:00:00
2004-07-23 01:00:00,1053.0,933.0,743.0,1658.0,1257.0,27.7,40.5,1.4835,1.3,2004-07-23 01:00:00
2004-07-23 02:00:00,956.0,813.0,846.0,1544.0,1094.0,28.0,39.8,1.4803,0.8,2004-07-23 02:00:00
2004-07-23 03:00:00,954.0,790.0,826.0,1564.0,1066.0,24.8,48.5,1.4953,0.9,2004-07-23 03:00:00
2004-07-23 04:00:00,912.0,706.0,891.0,1500.0,1022.0,25.6,45.8,1.4801,0.5,2004-07-23 04:00:00
2004-07-23 05:00:00,973.0,802.0,806.0,1597.0,1139.0,23.6,51.5,1.4852,0.8,2004-07-23 05:00:00
2004-07-23 06:00:00,1037.0,906.0,743.0,1707.0,1158.0,25.1,46.5,1.4615,1.0,2004-07-23 06:00:00
2004-07-23 07:00:00,1306.0,1299.0,519.0,1761.5,1602.0,24.5,48.3,1.4593,2.9,2004-07-23 07:00:00
2004-07-23 08:00:00,1367.0,1441.0,470.0,1816.0,1770.0,26.6,42.8,1.4675,3.8,2004-07-23 08:00:00
2004-07-23 09:00:00,1335.0,1340.0,519.0,1870.5,1651.0,29.0,37.6,1.4866,3.5,2004-07-23 09:00:00
2004-07-23 10:00:00,1250.0,1166.0,626.0,1925.0,1435.0,34.2,28.5,1.5071,2.4,2004-07-23 10:00:00
2004-07-23 11:00:00,1142.0,1021.0,712.0,1670.0,1159.0,37.3,22.9,1.4369,1.8,2004-07-23 11:00:00
2004-07-23 12:00:00,1168.0,1160.0,671.0,1784.0,1193.0,40.1,17.5,1.2721,2.1,2004-07-23 12:00:00
2004-07-23 13:00:00,1125.0,1137.0,691.0,1696.0,1094.0,42.2,14.6,1.192,2.1,2004-07-23 13:00:00
2004-07-23 14:00:00,1083.0,1066.0,725.0,1621.0,912.0,41.9,15.2,1.2173,1.5,2004-07-23 14:00:00
2004-07-23 15:00:00,1080.0,1059.0,733.0,1622.0,908.0,43.1,13.8,1.1803,1.5,2004-07-23 15:00:00
2004-07-23 16:00:00,1085.0,1091.0,723.0,1638.0,1010.0,42.8,13.8,1.1681,1.8,2004-07-23 16:00:00
2004-07-23 17:00:00,1115.0,1140.0,682.0,1746.0,1020.0,41.1,16.5,1.2701,2.1,2004-07-23 17:00:00
2004-07-23 18:00:00,1259.0,1295.0,600.0,1990.0,1280.0,38.7,20.3,1.3743,3.0,2004-07-23 18:00:00
2004-07-23 19:00:00,1241.0,1271.0,606.0,1971.0,1287.0,35.8,24.1,1.3924,2.8,2004-07-23 19:00:00
2004-07-23 20:00:00,1156.0,1144.0,651.0,1832.0,1216.0,33.1,28.3,1.4121,2.5,2004-07-23 20:00:00
2004-07-23 21:00:00,1055.0,922.0,784.0,1634.0,990.0,30.1,33.9,1.4257,1.4,2004-07-23 21:00:00
2004-07-23 22:00:00,1144.0,1014.0,712.0,1744.0,1146.0,29.0,36.6,1.4431,1.7,2004-07-23 22:00:00
2004-07-23 23:00:00,1169.0,1084.0,655.0,1831.0,1273.0,28.5,38.4,1.468,1.8,2004-07-23 23:00:00
2004-07-24 00:00:00,1195.0,1156.0,621.0,1897.0,1346.0,27.8,39.9,1.4682,2.4,2004-07-24 00:00:00
2004-07-24 01:00:00,1158.0,1052.0,649.0,1785.0,1353.0,27.0,42.8,1.503,1.9,2004-07-24 01:00:00
2004-07-24 02:00:00,1075.0,973.0,695.0,1748.0,1231.0,26.4,44.5,1.5119,1.4,2004-07-24 02:00:00
2004-07-24 03:00:00,973.0,810.0,820.0,1599.0,1002.0,25.8,46.6,1.5269,0.8,2004-07-24 03:00:00
2004-07-24 04:00:00,989.0,825.0,774.0,1602.0,1126.0,25.1,48.5,1.5266,0.7,2004-07-24 04:00:00
2004-07-24 05:00:00,967.0,789.0,810.0,1597.0,995.0,24.6,52.2,1.5881,0.8,2004-07-24 05:00:00
2004-07-24 06:00:00,968.0,803.0,806.0,1586.0,1003.0,24.4,50.5,1.5243,0.7,2004-07-24 06:00:00
2004-07-24 07:00:00,1062.0,902.0,733.0,1715.0,1055.0,25.2,49.1,1.5546,1.0,2004-07-24 07:00:00
2004-07-24 08:00:00,1143.0,979.0,677.0,1829.0,1156.0,26.6,50.8,1.7419,1.7,2004-07-24 08:00:00
2004-07-24 09:00:00,1152.0,976.0,672.0,1800.0,1179.0,28.0,46.9,1.748,1.9,2004-07-24 09:00:00
2004-07-24 10:00:00,1238.0,1088.0,636.0,1883.0,1306.0,32.7,34.5,1.6798,2.3,2004-07-24 10:00:00
2004-07-24 11:00:00,1103.0,946.0,737.0,1686.0,934.0,36.6,26.5,1.599,1.7,2004-07-24 11:00:00
2004-07-24 12:00:00,1043.0,843.0,799.0,1628.0,689.0,37.8,26.3,1.6951,1.3,2004-07-24 12:00:00
2004-07-24 13:00:00,1058.0,833.0,804.0,1623.0,626.0,38.3,27.1,1.797,1.2,2004-07-24 13:00:00
2004-07-24 14:00:00,960.0,676.0,983.0,1488.0,488.0,35.4,32.4,1.837,0.8,2004-07-24 14:00:00
2004-07-24 15:00:00,972.0,699.0,982.0,1505.0,495.0,37.3,28.8,1.8087,0.9,2004-07-24 15:00:00
2004-07-24 16:00:00,1012.0,775.0,899.0,1547.0,562.0,36.6,28.2,1.697,1.1,2004-07-24 16:00:00
2004-07-24 17:00:00,1021.0,814.0,858.0,1545.0,615.0,35.1,29.6,1.6452,1.2,2004-07-24 17:00:00
2004-07-24 18:00:00,1034.0,812.0,866.0,1563.0,660.0,32.3,33.4,1.59,1.3,2004-07-24 18:00:00
2004-07-24 19:00:00,1026.0,791.0,875.0,1549.0,664.0,29.9,37.9,1.5745,1.4,2004-07-24 19:00:00
2004-07-24 20:00:00,966.0,735.0,932.0,1494.0,567.0,28.2,41.9,1.5776,1.2,2004-07-24 20:00:00
2004-07-24 21:00:00,948.0,697.0,983.0,1475.0,506.0,27.2,45.9,1.6316,0.9,2004-07-24 21:00:00
2004-07-24 22:00:00,984.0,762.0,870.0,1557.0,560.0,27.3,45.7,1.6308,1.1,2004-07-24 22:00:00
2004-07-24 23:00:00,1077.0,859.0,790.0,1673.0,724.0,27.0,47.1,1.6573,1.5,2004-07-24 23:00:00
2004-07-25 00:00:00,1163.0,893.0,706.0,1760.0,977.0,23.7,69.3,2.0042,1.7,2004-07-25 00:00:00
2004-07-25 01:00:00,965.0,692.0,927.0,1549.0,653.0,23.8,63.5,1.8495,0.9,2004-07-25 01:00:00
2004-07-25 02:00:00,941.0,687.0,949.0,1530.0,642.0,24.7,56.9,1.739,0.7,2004-07-25 02:00:00
2004-07-25 03:00:00,851.0,589.0,1119.0,1432.0,501.0,25.0,53.1,1.6541,0.4,2004-07-25 03:00:00
2004-07-25 04:00:00,870.0,581.0,1119.0,1463.0,450.0,24.1,59.6,1.7657,1.8,2004-07-25 04:00:00
2004-07-25 05:00:00,834.0,527.0,1242.0,1458.0,427.0,22.5,69.1,1.8578,0.3,2004-07-25 05:00:00
2004-07-25 06:00:00,859.0,561.0,1162.0,1476.0,470.0,23.4,64.4,1.835,0.4,2004-07-25 06:00:00
2004-07-25 07:00:00,843.0,544.0,1242.0,1442.0,447.0,24.4,57.9,1.7476,0.4,2004-07-25 07:00:00
2004-07-25 08:00:00,851.0,551.0,1224.0,1443.0,463.0,24.5,56.9,1.7225,0.5,2004-07-25 08:00:00
2004-07-25 09:00:00,853.0,557.0,1215.0,1435.0,454.0,24.9,54.8,1.7063,0.5,2004-07-25 09:00:00
2004-07-25 10:00:00,908.0,632.0,1095.0,1494.0,500.0,27.0,47.4,1.6661,0.7,2004-07-25 10:00:00
2004-07-25 11:00:00,928.0,687.0,1025.0,1491.0,528.0,27.6,43.7,1.5877,0.9,2004-07-25 11:00:00
2004-07-25 12:00:00,905.0,652.0,1076.0,1446.0,490.0,28.2,42.6,1.6062,0.8,2004-07-25 12:00:00
2004-07-25 13:00:00,901.0,646.0,1105.0,1446.0,488.0,29.1,40.8,1.6203,0.8,2004-07-25 13:00:00
2004-07-25 14:00:00,869.0,619.0,1163.0,1417.0,475.0,29.8,38.6,1.5911,0.7,2004-07-25 14:00:00
2004-07-25 15:00:00,891.0,655.0,1107.0,1452.0,486.0,31.5,34.5,1.5666,0.8,2004-07-25 15:00:00
2004-07-25 16:00:00,855.0,606.0,1214.0,1403.0,438.0,31.2,36.3,1.6217,0.7,2004-07-25 16:00:00
2004-07-25 17:00:00,911.0,654.0,1102.0,1466.0,477.0,30.0,41.3,1.7259,0.8,2004-07-25 17:00:00
2004-07-25 18:00:00,989.0,713.0,954.0,1552.0,626.0,27.6,47.5,1.7266,1.2,2004-07-25 18:00:00
2004-07-25 19:00:00,1048.0,826.0,853.0,1637.0,747.0,28.8,41.3,1.6164,1.6,2004-07-25 19:00:00
2004-07-25 20:00:00,1049.0,839.0,846.0,1636.0,858.0,28.5,41.6,1.5959,1.6,2004-07-25 20:00:00
2004-07-25 21:00:00,1035.0,868.0,833.0,1653.0,775.0,27.7,43.4,1.5833,1.5,2004-07-25 21:00:00
2004-07-25 22:00:00,1034.0,850.0,831.0,1643.0,803.0,27.3,44.1,1.5751,1.5,2004-07-25 22:00:00
2004-07-25 23:00:00,1022.0,826.0,857.0,1627.0,777.0,26.9,45.5,1.5926,1.5,2004-07-25 23:00:00
